pet_sno,user_sno,target_no,name,birth,fat
pxfX3UEvDElVbLCLYYcbu,uC4E62PXhhX1YLsg5dMzN,3,.,2020-01-01,5
pW0vb1NmnJivfvoQNMaZl,uxQq8K87INk2PUFK57IvJ,3,.,2020-01-01,2
ph74Z39T9gpcgC3HPr7h5,umG3thf4XfEIXE5zXzj8B,4,.,2020-01-01,5
prR4AFJtYIMnuIFGWDsSi,uq9Tjrud6F9WbfDz5G2Kk,6,.,2020-01-01,3
pNznEI4wr4pO853dhI9UA,uXZH3P1Cn3IZu3v9EnWQ9,6,.,2020-01-01,2
pZsdNGAuQYoVucdx31CSD,uuNMkjRyqTRMNJ4cCVJPq,3,.,2020-01-01,1
pZqYj779F1t4wv5POCfz9,uCjQj2unp4GXGYXkpVELF,5,.,2020-01-01,2
pzrNUa9hNVgzE8TRrs9wF,ukvtyTLXXbYzWjBW9thK6,6,.,2020-01-01,1
ppVyGSasdAmfIn2DaYpqI,u6KFIXG1XgGT76ElfhQSG,4,.,2020-01-01,3
pvUkBzHVBerg7FC7gA8FG,uMg3Uvls4qxVSZa462YPa,3,.,2020-01-01,2
pi2yPUb8E9jVg316qbqpb,uVuAsHXOt6FshWhgoaqdQ,4,.,2020-01-01,2
pAzTvn4LMkYP9CzoglEzc,ugBRKJrr6veg1kBMsZafy,3,.,2020-01-01,2
p2W7BtRyVcHKYc7ZUwmwE,uNUqErbKWauMUYaSruEeE,7,.,2020-01-01,2
pas7mnSgRxyYKHLoHmhaC,uGTZKJNnntreDVqzRIzHw,1,.,2020-01-01,1
pPYRXzgIs7AOm1GIoqV6l,uMhNaSggPgCsg7AioudBm,4,.,2020-01-01,1
pZrq4EFf1Bgrtz5tLgGDu,ut7lzB4xNbbXm9dhRERMq,1,.,2020-01-01,4
pzLuNZJZNP7Ol1XOWRU7J,u5XdlfEenxPPXST0HTdRU,6,.,2020-01-01,2
p8XY5CZIYsadeh80gtTPk,u7Yb8gHKvZLzNwczpeJqx,3,.,2020-01-01,5
pj9AkLjRLTW46lPJkJgGg,uunMIxgqTMdDGfS9DEdHC,1,.,2020-01-01,5
p9zTOYrzKZdlJds5CjLzG,uqbNysEOd1Xv22CoDTryI,5,.,2020-01-01,1
pqN1IBWlmVebwXnF09nnJ,ut1y0VrPExngLZi9pvOJh,4,.,2020-01-01,3
pKbWf9QJCXZRKN7AYpNU1,untr93b00Wb2PgC62h7l8,5,.,2020-01-01,4
pYuYqHaJaW7xkig5x5eOJ,uKsPxixqq2lNsjKRDGFMF,6,.,2020-01-01,4
pHfa4Q1ifFDKbjiRXfeNq,u4baCTqouvPXprOhIjsod,3,.,2020-01-01,5
pD27NJjTqlRTTgBE5glQu,ueVt1ng3V2Td9LI5jvFHF,1,.,2020-01-01,1
ptjlEqjWCXnckCGX40w2s,uXSBBWV1pwKGZgeN2epti,6,.,2020-01-01,4
pl0nkIsqgt5IDMWexhXGJ,u9kcguPZtgCyx6CyUBZEL,3,.,2020-01-01,1
p6nBdfBPzf9c2A8pENabq,uvlERBPqkjQwFgvuHq7Hk,7,.,2020-01-01,3
p7KLKPhYsrj9F3tHsBvuN,uLq7zO4qtrbb3wtlSo1ZA,2,.,2020-01-01,5
pdo5AmO9PSs6bW5grkWeq,ujhwHe3ZK2xIvRKZopWLR,1,.,2020-01-01,5
pG9pFWIgBHPoTnqsh8dD3,uj2wlCPmUKLMOjTWb6kOu,7,.,2020-01-01,4
pFD8ZWa7QVLIDdi3YmD6O,uQonulo860dt6GNqujV0d,7,.,2020-01-01,5
pODt8C0fRnqRGC1QsBfoK,ujpeuJFDlNZMyyrTpv8Mm,3,.,2020-01-01,2
pufgfAvJV69rIupSev2sy,uFfIh2U6j15RusMMzHlDc,4,.,2020-01-01,2
phgVqRESvhwNGm0gjmll5,ukS8mhnKVGyJcJTiRgkQn,7,.,2020-01-01,3
po89abSBgFeZ4ALOpZ66l,uoeFYYFDb9KewV4O0E73w,3,.,2020-01-01,3
pVW4SWS1xXcJfgEz8kbvY,uYuVmpCmlwWL57rbDcsdg,7,.,2020-01-01,5
pQK45FtHju3T7G0pOJRTQ,uUPsYx70uugdVUVDcb3Ek,2,.,2020-01-01,3
pnALsTrjqL1IzkfwkYFO5,usNJIDpa9twxK6anwR2jZ,4,.,2020-01-01,2
pqFcJspLDAW25Vf1tMZHk,u5QqIKYe5U0xKvsexBdXa,3,.,2020-01-01,1
p7ZHAN87v4JqFCaTSh6AY,uYMTtjNDx7N5i6PUvIUiA,4,.,2020-01-01,1
plZ8VvO2rySXksWB9Mq5m,uBP6RBXtVrOs6aSbc2Vp6,6,.,2020-01-01,4
p27YTXoxuiDw89446a9wy,u0I8VOKLNgzuB7eOhsyIA,4,.,2020-01-01,5
paDSWZW3fhEybRgweBrw7,uzhU2nJi9x5l1SoLe2QAN,6,.,2020-01-01,5
pe9NPyZOWfhy03ptdkd6D,uj7QXP6XNiQo5MsjvhR7r,5,.,2020-01-01,5
ptqzdy2Z5QnYEy3poFLcy,um16sb886bxphnSLmh6Cy,7,.,2020-01-01,4
ppAqpGyJx3nu7z6oFrMWv,uahwbocFDKCdobWFZF54c,2,.,2020-01-01,4
pR0397eSPpdUVJnVsehao,u2acvqAb8b0BEfqyZuCb3,6,.,2020-01-01,4
psIWNwW35JSu7zVWP7NKY,ugNzJzchsLpNecsWOZiYL,5,.,2020-01-01,2
pmighh42XRvsShdvNqfsn,uuB0G5lQU9F4pN4LRJFgX,4,.,2020-01-01,5
pWhJTNyEDuMopIjk85xkD,us5W1HaGfvHJ8pi84RR8m,4,.,2020-01-01,5
pB7Sq8GzpyMl6GslQxN93,uSaWCs4plnlv2uQqSoynD,6,.,2020-01-01,3
pB3eRvFcmeiySOEPqeBRl,uwLq1uHP8Mpvl70h1F0M6,6,.,2020-01-01,2
p4PthXWaYntughZ8cqF59,uN42scKeu5uGQt7r01kIi,2,.,2020-01-01,5
ploXrNPiiObTR7Fo5Ib3A,uOJzbjHgZtsihDM3IhpyY,3,.,2020-01-01,1
p1hvYSX7tTC0S4swOaAxV,uQRksToSK0Uu5TBV0MTa0,5,.,2020-01-01,1
pBEtiPG9LhU0aODGBV7Zo,uUxEeLGXCyYyx6Egokxes,3,.,2020-01-01,4
psFLJUTN72JPknwl8xbJQ,uS0dCtbEyrR9s4P5x3T7w,1,.,2020-01-01,4
pG9bhg35wh53E2TMe9Wus,ugWAPXlnZhn0iYovliOHq,7,.,2020-01-01,3
pVzgfWIMEgopHQJ9bapLQ,ug6mmkN9I5bdcQSUxCQHk,7,.,2020-01-01,1
pVjkuKxumHe2v7rGOJrcI,u2Solbob16ps77kS2d51O,7,.,2020-01-01,5
pbw8OwwQmM3v0HUm5GbAp,uZPf5gMj74tEIIbmO70HL,7,.,2020-01-01,1
pv3Z6mMUSdaOMbvsTCKdG,uGHUjABC4wXJmlg6DZzBG,2,.,2020-01-01,1
pEhicSiXY8JU6OkkqSRW8,udnMrlaHPtLtfcBx21Lmd,2,.,2020-01-01,4
pMAn4tiyc3IQDU4GrxpWX,uh0amPsCnyyhDnjKHVqZ2,5,.,2020-01-01,4
pIwmfHnv911V5qnZSqatZ,ub1REosHQTzPEuHFfHOSU,3,.,2020-01-01,3
pdqk40xWAPIivnmY5szuY,uJd5XSFLkEZbaPKRJfRsK,2,.,2020-01-01,5
pFPPkBt9Ca52ZneFcKpvJ,uFq1lurY4Y2aAYAmVxhqE,3,.,2020-01-01,2
ppODoZBKYJkrn5S8BU1Ok,uBpCaTkQzgv7UZQz3zvUw,5,.,2020-01-01,4
pkWDGguV0rkFxLa1BX15z,uU4lRTCPlR93T1Se27f0X,1,.,2020-01-01,4
paNn60Ldfx0IqfhmLiM6S,uYRyMsTn8iUFC3njvDG5k,7,.,2020-01-01,2
p7cvGkF4EZw4gMYhErVPJ,ujJizHszHU6uuRBa5UbHV,5,.,2020-01-01,5
pFsSoOy1DGh4FrgJq6WFA,uSWoNzyOYM0nFNlBIZxfV,2,.,2020-01-01,4
pUDE2kMN68qE3h52lJETJ,uiznrAq5dzXI8wbjVofXf,5,.,2020-01-01,1
peDPxAdCmO8rFvDiikUNc,uHn2Qj4JJSiyNwusKMubt,4,.,2020-01-01,1
pIaLB7wCHwn0khdVSnUqn,uVEZPEk4OH40z4LAdWMFY,1,.,2020-01-01,3
p1Jlsnumy9BkI5Z1EgIh8,uoeTCtbgSIxNf3tAXbCmQ,4,.,2020-01-01,2
pReAnnKCbhM8IfM6BLaZP,uxl0Lej3PPQMZ58OgVNG8,4,.,2020-01-01,5
p9oDjLyY0V3lNaCWsw7is,uYoWZzElezKYSwsxOnC4i,1,.,2020-01-01,1
pMqurB4f7csw83ZkObky3,usZGXvsNord3wLHZuwhwB,2,.,2020-01-01,5
paLYkjb22Y7U5XlDIi9rg,uTVfyvfKsVc35KqNsUT7X,7,.,2020-01-01,2
pj8g95AfeUwUOULFAMwzs,uxCf9bhtUYLUt11W7d1QC,3,.,2020-01-01,2
pJo11lRJzL4FLUNSzMYch,u8oDxEHSBchHTLs7pKklX,5,.,2020-01-01,4
p3o4RK6ScDgR41d3rDAeX,usBXBLXBuWoGbCZvKoBJB,5,.,2020-01-01,5
pkFabp04fw3MHr9pvfIDD,uKsVL5QMLXhHxV3Pvax3I,3,.,2020-01-01,1
pvJzLTWSKi95aLpJEQLzK,uJVj5qdQqtqLlJo9sZDnj,5,.,2020-01-01,2
pwGeUy6VhGKOH3BPwNW9e,uIlOz7hF3HMma88w06TrZ,3,.,2020-01-01,5
pIG758r4Ycxr9GXXfs3rK,unjdJyqqD5iDrh9XBRXir,7,.,2020-01-01,3
pDfehjA8du3hac1UdgHL3,ub7ZUfcNmEwGJ49xCaPZe,4,.,2020-01-01,1
pynsGutPKuJQsJeflFBLZ,u0AlfLD9p3dWyqPuQZIyV,7,.,2020-01-01,2
pGJ2LBfo985HRaIRHytOk,uzaKvtJr8EZ4y0ejbCVVE,4,.,2020-01-01,5
pXWXG31HQWR7P15khrc4n,uI0vyVwiPmMaOIqwGRWTy,4,.,2020-01-01,5
pKD7owKMgtt4ZS7iFVOiF,u4vXqBxQP1e4M0mPoKjjR,3,.,2020-01-01,4
pDvWcvYCpMl5OJtrXpTY6,uaqhnNx4Ndo534DIJgToI,3,.,2020-01-01,2
p6g8dJ4h2NLwV4g8b2DeH,utVujLvzlllswpitad0oD,5,.,2020-01-01,3
pGIM80owMQ5ss1vBMFBgg,uUDy5wE1folC1f5xUhnrc,3,.,2020-01-01,1
p35bNu92eP7RyYdfj7IrZ,udS1IzeHi59cZYzLQIFol,2,.,2020-01-01,5
pTTa4DxWP6W9F0mT4urEF,uIpH0ci2m8GQgWUzwcLc8,2,.,2020-01-01,1
pQ9s2fh1E3ofB9pBhORqA,uBpeV0J38ZLNglWH0TsQK,2,.,2020-01-01,2
pPsJoEknfeCi7qo85Akw7,u8Dg2zwCdvryeUVz39s1C,6,.,2020-01-01,4
pzHYGzlZ7vUMl08ZF5ym7,u3vJE1Hw5tfwZYWmmEpHw,7,.,2020-01-01,2
p5FTYeEp9WUOPmfNglRyl,usIPfu3IhZBusA8fc56Sg,2,.,2020-01-01,5
pKXWp6FtMRYvlusQZabz1,u9S7TNK4nmn32yqBTCIKJ,4,.,2020-01-01,2
ps2KDxDUSWTeAGPrm9QLV,utpHaulAf7Ryp33qKR7bn,1,.,2020-01-01,2
pvsZ2Xf3CrzBl2nU80wFJ,uNbviOshoaxMRj3MBf3Cv,5,.,2020-01-01,1
pREd8ZyxCVxgwS8JTxg7c,ufU453BFJ9mv4UMiVaI1S,3,.,2020-01-01,5
pxDd7uNQhSwEDSO1Ownog,u4OcBiJbQPDWDZSVlXM84,4,.,2020-01-01,5
pknsfeEHqdy2pmF6bjhWN,uHRXQkzuVRt7vqhAJsGVY,6,.,2020-01-01,3
prikfXxOWYNxbyKHRDWPc,u2u4OSbLUvWTGaKfpHoRJ,7,.,2020-01-01,5
p45yUxcPLWtt6vL9KGsFU,uzKLssBCQoJkdndvJc9t8,1,.,2020-01-01,3
pa4rVuaq56Y7yaErlKEaY,unodiXevh8P3Aaf0PlguN,3,.,2020-01-01,3
pXr7Tw1B8kcuOKRlC2SyH,uhv4YxPBQeNe9808YR1fo,1,.,2020-01-01,5
p3DDM8NMb3qX7gqY2tTzP,u1Gb9fXM3cyHMWZ62Lw0P,3,.,2020-01-01,2
piUIDALnVyFGvAtbl4w92,uQIawOpmDh0bVh38nNfvW,2,.,2020-01-01,2
pG9Lqc66xiTbfwk4sfs8H,u8YKnuRvrLHOPmJuRdLJb,6,.,2020-01-01,1
pnUk8OzVFyZ5sEUJOAdGj,usAy6oADGlzpXRzllkprH,7,.,2020-01-01,4
pAAxpJw6K5Vsii9FfFGpA,uMPxZVaz1ePc0ieNSo9Do,6,.,2020-01-01,1
pro16zx15wQsDS1s9acv5,u7VzgrLUtwbXkk55I11Of,1,.,2020-01-01,3
pZvxfEcy7elbCOCKfB0LX,uq2A642CauDQ3b8AkyobF,1,.,2020-01-01,2
pq4DzoF1U6demY0hCwUeT,uN3zNu2jCLkWPMATc5aF9,1,.,2020-01-01,4
pVwL7IOsvVbZEAP1I30Tf,urk0W2CbgaRh4a3OrY5Ua,7,.,2020-01-01,2
pNlQ0IH9eyNsHHtxjzAAD,uAP1Zzc8C3fgV7CN8WzpG,7,.,2020-01-01,4
pIZGOm7AGoG05l9TncyUn,ux0ULCzcxLm6dqy7cFToI,7,.,2020-01-01,3
pPbZLrnIyQZhjTKTCnuzm,u6esNwrh4gdBdzcEEsBaJ,2,.,2020-01-01,3
pIDw9dZzx7bE7UBZgDbMR,u1wEczlsA3RpY1P0L5EI5,2,.,2020-01-01,3
pj3dSr8lRbKWic5CKBJQL,u4HXAdyUw3inYOyAK6eyT,7,.,2020-01-01,4
pJabd4M0Oz7mssEQ2SZjb,uddNu8K1i2gI4dlSIm44W,6,.,2020-01-01,5
pR0CQp9nd88SRbL502cdQ,u1frlDJjYB2tuDbkXVrus,7,.,2020-01-01,5
p9Mm24SSzplIHHBg5jcdi,uASGRYfVk0365bD8xe72r,1,.,2020-01-01,3
pJUlvZofVlmAygqNrl1dR,ubiJ2jPMb5qmEqTf6R7zZ,1,.,2020-01-01,4
pl4ayoRqD4MnAgVUkN33Z,ulpSnSXzHuw8RkuaqQK5Z,1,.,2020-01-01,3
pWh1kCitYMk05xyRG8nRa,uSlFHw4eXrCCNKsac53fb,7,.,2020-01-01,3
pDstIHkd4Gh2p0HRHYATg,uf7pX2QesI2prY2tlHCJ3,7,.,2020-01-01,2
pRpxiWhucGQjkrWnxb9sP,uNpWGJpfuxRvl9J39PU5A,1,.,2020-01-01,2
pR6B6DhvpVZnTyOb9fje9,u6jKbFQ0zTj6mVW4Wm9sB,7,.,2020-01-01,4
pWA6fBXs1TcSmD5cHGZQp,ucDY1517UacxAqpqRV3pB,1,.,2020-01-01,5
pompQcmpDT5EIKi5iuarg,uUkegBNEhk6EZJK8Dkxnc,4,.,2020-01-01,4
pn8JEZMiB1BQHrFX2kHsd,uMNPdnxY19LI57K5Xu67v,1,.,2020-01-01,1
ps83DEzhZZiEtlszdZXnq,ufzdYNr2YRP55kmESSSiu,3,.,2020-01-01,4
pINmJJzYUuWDxbvqPQcKy,uLqi5FGAjWTQbV81jKcZF,6,.,2020-01-01,4
pUZiE5SnPFQdR5OK8Hilt,ueTp6xmi3rFJIVbEN2QN2,5,.,2020-01-01,1
p6xw6QIfraLc03rKDwE2z,usg7O4aPO4Brhl3XlwZl5,4,.,2020-01-01,1
pean3jghNNL3ScFMY83Ma,uZwGhJ5jw6aluZKjSfZWK,5,.,2020-01-01,4
prvU2xc5UyPTfLCOl4TJJ,u9NNNtkrjtWNNqZGtmR3b,5,.,2020-01-01,5
pjKiALRctHk7YWn858HQN,u5IqJrTEBbc3LCf13p6bD,7,.,2020-01-01,5
px7f8EHCdSc9ShZeMm1wy,uoeKSlYJjUtg8APRKHlRw,7,.,2020-01-01,5
preC1YSMpfhxZG1fxr3eB,uV3t7UzcuCAdWrMIyUfKS,2,.,2020-01-01,1
pDoC99I47IvSJWQxjiabj,u6Y8lA6i446sckwsFE935,2,.,2020-01-01,5
pk3BLDi8nDOFn4qLCrPCZ,u9s616Ooky3TgW0W3RpW7,1,.,2020-01-01,1
pR5zXAkJJmZVyPwjSB9de,uJJHJzkTVfwa8mzP1A4vP,3,.,2020-01-01,4
pjDp7NHWWlw4oNMxNbGIN,uo93S4dyt9xrWlsrsMUf5,6,.,2020-01-01,3
pa00b956WnznzpKfUI6gX,u1hLqkxHbT12tqbzxz719,1,.,2020-01-01,1
pEJmGONFG9Sa4lrZBqNzr,uqqXBRIWvcu0HreSDrOLt,7,.,2020-01-01,2
pNINNmt71uqf0y7jy5oxH,unlSxScUzWHMdxKrPtrVG,1,.,2020-01-01,3
pvWRlTLS0GriDNLnbj0Db,uTJQIMuF8W8KAhQBNbfbp,4,.,2020-01-01,4
pzvBqkxLcIY0ri5pY3rP2,uAkqlTTOk0dwXtojM4Owt,7,.,2020-01-01,4
priP067ViJO4UMLJnLBMQ,uIs238yRPHcPZdF3qrZXt,6,.,2020-01-01,5
pAnAXtNe4VsUimMVx33wr,uQRgjRMYjiGn07dpXED4N,2,.,2020-01-01,2
ppl2lB1hkOEMed1Pyd42a,ulTr2L6KLVdHvX1ICJFDY,7,.,2020-01-01,4
pLpu13km5MwByb2wp6DzM,uKLjDDOhIpQSmEt9jIM79,7,.,2020-01-01,3
ptsepitxymy9PJ63Ikbom,uEVT4fYmmp83otpPaY6Tl,3,.,2020-01-01,2
pU8QdHae0PD6JsKG5UB43,uL1irLhxwhGgKi5TkEvJX,4,.,2020-01-01,5
pAneuHfzH7bqrIlbklsNi,uE2eXBbvtZER6zDX1f3YN,1,.,2020-01-01,2
pOoYEPR2Do5HML3e0LT9k,usJ2SYSWxkYfdw62Y4Ai6,3,.,2020-01-01,2
pOt9DzYA7hcYYaL6EMTre,uJNSd5YtkkNIDUiL4npVE,6,.,2020-01-01,4
phKYaWCw9SfOWuoOhnxdC,uwRNyfnWGyNMXqdm3Ud9E,2,.,2020-01-01,1
pPh1uuD2X90qVqgrO8gx9,uKBcSRNieR9mTPW8fULM2,5,.,2020-01-01,4
pJVtVdKEu7HSmBRp11JNd,uT8mbY2GaTeHOeY0sasd8,1,.,2020-01-01,5
pfJ4lBmdYLb2gpO6Mjotu,uoIdErzbsZBIqgdwh3i9h,3,.,2020-01-01,4
p6MfYhH2dhqhkBcAqD5oI,uOsw2chjhEZKnOqpYIY7j,7,.,2020-01-01,3
pwuotgr1kx6q8x0F7jRPg,uqNV2XbXvO4j9UdEWlW0p,6,.,2020-01-01,2
pjzqqgnCYQeTvlTbvDJI0,uG8z6tduhkdxNoZnH8mCE,3,.,2020-01-01,3
pvXXgDGUjcoCz3DfFKok6,umQPY0kFs3Har5gcZsuqW,4,.,2020-01-01,1
pxWwyvDKkCgV4pyvdYbvH,u4RKQpWo3tLCLkElq0ytL,6,.,2020-01-01,2
pDzGNmy1Uxd8mFZDsSlCd,uunV1Wi70E6BGaDFIPBdB,4,.,2020-01-01,2
pWYrGTsj67WF7ufHe4Pq0,uitavj8Cwk3bBnLab8gY6,7,.,2020-01-01,1
pdaqZbxj4I6PxR3ZpperP,ulP4TgiWsEc9hb5uGCjPS,5,.,2020-01-01,1
pgVMWj50KlBM7UdMVyaEr,uTK6wgKznRSsfmLMIeiiS,1,.,2020-01-01,4
pvTyakPk2f8nt9xLOFm88,uG7ljVqVNW9DHe1h4OXMO,7,.,2020-01-01,5
pTtUoXTyQCrq2HPdGX3Ee,ucq8XHJaRVeASPweXigtZ,2,.,2020-01-01,2
pXzZu3EfawKRVakIoX289,umHL2Ofjr1glohb40nK60,6,.,2020-01-01,2
pYGhAqbRFlXZRKPSCVX4p,uyNeEKyXGbXoxO8Ykc493,4,.,2020-01-01,5
p7DYhqhJidNNihxLPp5Hr,u57UW1DHV7TKk1iq415xT,7,.,2020-01-01,2
p3WC5aLDIatWqJiTb2LKG,ut3zD5uCDHxFIgolT8xoA,3,.,2020-01-01,5
pkSHAgm6nBXIf8W6rgWtR,uyYnjgtERmx3d578VpQ0Q,6,.,2020-01-01,1
pwlc20LwOk3Oo57bWqYEf,uJGloTqatvVjtpgf2p9Ke,3,.,2020-01-01,1
psAKtKdp864z5MHByAyNm,uYEpA5CpuljrzWp4rA7Sv,7,.,2020-01-01,1
pQzLUGwLITohXgyzp3Gpu,uyn74C6AFsBgLnJCOLlTt,3,.,2020-01-01,3
pAzyrOwoAt5FyuQcrPJnJ,uIX4w1p9ZVTGccoLSIO7Y,5,.,2020-01-01,2
pyEAMk6hdMnbiatyGkixW,umwgXTAfUj46MuPAEwEqh,3,.,2020-01-01,2
puZ3tvZAR7azcvgFIIbvp,uuYku8ogiOVf5aTWoWDZg,3,.,2020-01-01,4
peDoUijvH7N4jNE5qm49r,uBLwivSGbbWuYU76kUIRX,2,.,2020-01-01,3
p81rgmhrCSZ7X2byr23FT,u5AEBwMXjX3zJBwaReaIq,2,.,2020-01-01,4
p0l8wAegeyrpzsFolCimR,uX5HPA2OzFxHmNopfIwpH,3,.,2020-01-01,4
p54gxZACyApEX17TrWtb9,ugOQIqBN6g8NyTmfvLBrz,7,.,2020-01-01,4
pwMnRZmoZoUz8J6ZhTFE1,uItlStQXuFpn0gSjW992C,5,.,2020-01-01,2
pElxXmJ6fAidDK4jIbb1a,uMdCPrdm4Pv1EmzmqFa4P,7,.,2020-01-01,2
pH21oQ4kgudxGmrW6qKIv,uPPnzZhvEOR8qFz04mCtH,2,.,2020-01-01,4
pt2VY1T8zidwc0K4ZsGjf,uR92nL3TEbfjdgJdU4j6b,3,.,2020-01-01,2
pzlgreQRtv6sEmcGkiUPp,u60djTAa9GIDEpQqjX49b,5,.,2020-01-01,4
pOcRFim2rOnnZBo5Us0sn,uCepnJNZ7heNhvy0t20mZ,6,.,2020-01-01,4
puja7DU1ZJPZeuShiZWNN,u9JVieS2afHT95COMiFrT,1,.,2020-01-01,1
pLEyVre3GQ4N9IBb2JTsy,u71r4nLkZDlnhCsT4uz8k,4,.,2020-01-01,2
pvs4BRcMX0KY7BPvjw7D0,ulXrtnGOM5XY6AtzY5TLX,4,.,2020-01-01,1
p1UD8V8Pp7EzTmFH1Q8Pf,uaHDV7yCEFaz8JuqvhaoX,2,.,2020-01-01,1
pjkCIawYUmE9pwJK79AgA,u1F70IOqNwItr949zZFjN,6,.,2020-01-01,4
pcaMpEkcqYoyd8axeLBsn,uq4AKrTZkwE9w5Q31QnLg,5,.,2020-01-01,4
pYMHH16nZmHRM63yLEBi0,uK3DV2K4f95l3LrpN4Lqd,2,.,2020-01-01,5
pTEWrMVbjuHNS9LCxOfdv,uXODUyGcvDCf8DpTeUEdC,7,.,2020-01-01,2
poVS7nkiVcxNj4gyvXVD9,uCWv0TteeGCPI2Qaqy63X,2,.,2020-01-01,2
pmi5ty7R71EevTlnig4pe,urRD0or7KzTENawiCM4Vg,7,.,2020-01-01,1
pih7NDR4rE98XRgGskkiQ,uYR03ZyyBII2JV5UYBasy,6,.,2020-01-01,2
pOmx6xZm1W3KDX4RFxIqj,uNQ9LTGcnd9KZ62Dt105t,4,.,2020-01-01,5
pqpuG6MhjBm6AkcTQsCOr,uMnl7LDRkrHBOWyj0Lqll,1,.,2020-01-01,4
pAUvjOZqAAuJreJeoIal7,ulrJxJpl7poY42hAdTwM5,1,.,2020-01-01,2
p6vQGzoCA0Zud7q7yVnwV,uyrCYMMl9KTxE7NfyEaNY,2,.,2020-01-01,5
pYPB4FQvDeJRz6wLljYe7,uawXdUUGRSsUhWya83vzw,5,.,2020-01-01,3
pLzcGksOWZka3GMkGWLsz,uG8RuU5uO22X4FrC4LMAT,7,.,2020-01-01,4
p9ft9ZUpq8s3RqERL4UBN,uQfyXxpvvhnMqg4Ri6JeN,3,.,2020-01-01,1
pfVpeLmBzCAtStYydSp4K,usaDLNMeZz3XCLAxDPvwT,5,.,2020-01-01,1
pFU3qzLYtPgAYviuiZQXB,uS4sKVk9nQ7ld2WGdyk7C,7,.,2020-01-01,5
pZK7DLYENtyzSb3Q9kk7b,uaZG1hv7eV4UAkDehXUU9,3,.,2020-01-01,4
pkZNSx6YJMfHUTqCng9eS,uD0OeFm8uZb1OekPfj9Ae,3,.,2020-01-01,4
pgGxFSffNx5Jxqiow2HHa,uczVGA9pRxjrWAofIi8WG,6,.,2020-01-01,3
pTP30yzipoOv4jYXkYkBj,uRvFH9LHr5aYq2EPMKRAl,3,.,2020-01-01,1
plK2bbutDYiWJmdbXcWUA,uyahuzr6mXatZxATcQlSR,5,.,2020-01-01,3
py5blpvTderi55QPIhv4S,uD5jMTkJqERBhcTXUcWtu,1,.,2020-01-01,5
psyfvQFs7ZUkoxiICRoQ4,uT5Zxtcj00k591w7BdGX1,3,.,2020-01-01,5
pHaDIamN4EVc7uLvI54Fv,uDYtmD9bRoaQWQp5dzHzo,1,.,2020-01-01,4
pli6m4TrAaMSTZ5xhYkAj,u6jLvo69juYpJ8oGCODWg,3,.,2020-01-01,1
ptkuyg9CwxzT4Yr8Gf7Ex,umIInrXC1HUUVfzrtZLk3,7,.,2020-01-01,2
pOC3yIgHLqlRrkRdWcmKs,ulJFr63hfwPuOg02WtU3w,4,.,2020-01-01,3
pB2wxiUYRKIedgpecHRfm,uV2Ceq4cenZoDl61OP2aC,3,.,2020-01-01,3
pMgaRI4RCrwzpEHnqHePL,uSUklX8T5O7nCs6pTKErb,4,.,2020-01-01,2
p7V3UeBeJTnApIYiO2Y24,uhtDRigYdzcQSkMIe6ADN,1,.,2020-01-01,3
pO2hNw5FrGcAIdMIpXxgR,uHAaJZm9hpvvsCPiBE1Ib,5,.,2020-01-01,3
pUOQ6ecbdNNuUemBQLFPe,uLltZjcFB2pqf7soRHDOz,5,.,2020-01-01,1
pnjTsVFZGV5iCiK3hKhoo,up8oSdiPVU0o0TpJ5D8Gb,1,.,2020-01-01,5
pkNeUfqqz58tq2bvQ2cGs,uOWJlbyelq1ZxLaZPgel5,5,.,2020-01-01,5
pUM7XzCU6tPwRqM22AOQg,u0I5ba0WkT6RHaEwoD9r4,3,.,2020-01-01,3
pmkVOKvdAkVM4mOZnKCKG,uMt5LGqGeHgfoyx51VUnU,1,.,2020-01-01,5
pRlkitNMW93AVYy8MENaS,uv1bOKhcwQ1dIAzhZU5Rw,1,.,2020-01-01,5
pKKbvoph11LfiOut8gDpO,uGURGgbCMifF1bCh31W47,2,.,2020-01-01,4
paOAu9sIZ6SvqtC8pQEjf,ufvnDbqIjOCUvVOvFhz6Y,1,.,2020-01-01,3
p6jFjtopevL9zpZl0X1cb,uAphNEyuP1uWrhqipD1F9,3,.,2020-01-01,3
pQuNjvId0lWjSCV9rGl8E,uTb3sWCgLqcUYhG2yGdXa,7,.,2020-01-01,2
p8tpM6aVGISWsCerYs40A,uDzE2vXduD5SooRmu6zSC,5,.,2020-01-01,1
pPnOUETr0mz1iqHaCqX1z,ujgFNGFwgQBPnkTkfTWaP,2,.,2020-01-01,3
pVKYgh4L2RaVmiySWnMsr,u3vFpZwBi4PKKZvhwR30T,5,.,2020-01-01,1
pheSnTjXp4LeUfH0pzzGW,usGseEiCVZaBzOTxhoddZ,6,.,2020-01-01,4
p4Hv6hU17NrStFEue1YpA,ucQEWXTAdfZb33tEf17qz,5,.,2020-01-01,3
pBiAEtKwYGG993ZhotYMX,unOuU5TohAJ6ulwugxkvZ,4,.,2020-01-01,2
p4eV7xopGb4cG7jx6k8xN,uNl6nwIIFdDccONQWR0ep,4,.,2020-01-01,1
pwM4xNl6htEKzmmKVJLuW,uBeQqt1BFJsTNa2O6UnnI,3,.,2020-01-01,3
